Order,TRACKING,CHSVIA,State
71874472,1Z1W1R130318735102,UMOC,LA
71874538,9205590295388102791117,UPM,HI
71874540,92419902712015573015031757,MBPM,CA
71874580,92419902712015573015031764,MBPM,WA
71874579,1Z1W1R130318735111,UMOC,CA
71874543,92419902712015573015031771,MBPM,NY
71874539,92419902712015573015031788,MBPM,NC
71874548,92419902712015573015031795,MBPM,IL
71874545,1Z1W1R130318735120,UMOC,MD
71874587,92419902712015573015031801,MBPM,LA
71874586,92419902712015573015031818,MBPM,NJ
71874550,1Z1W1R130318735139,UMOC,CO
71874552,1Z1W1R130318735148,UMOR,MN
71874594,1Z1W1R130318735157,UMOC,FL
71874595,92419902712015573015031825,MBPM,IL
71874590,1Z1W1R130318735166,UMOC,NJ
71874597,1Z1W1R130318735175,UMOC,NY
71874596,92419902712015573015031832,MBPM,CO
71874556,1Z1W1R130318735184,UMOC,WI
71874561,92419902712015573015031849,MBPM,PA
71874558,92419902712015573015031856,MBPM,NJ
71874559,92419902712015573015031863,MBPM,MA
71874557,1Z1W1R130318735193,UMOC,WY
71874599,1Z1W1R130318735200,UMOC,IN
71874562,1Z1W1R130318735219,UMOR,WI
71874598,1Z1W1R130318735228,UMOC,MD
71874600,92419902712015573015031870,MBPM,WA
71874564,92419902712015573015031887,MBPM,ME
71874563,92419902712015573015031894,MBPM,PA
71874609,92419902712015573015031900,MBPM,OK
71874608,1Z1W1R130318735237,UMOC,VA
71874607,1Z1W1R130318735246,UMOC,PA
71874569,92419902712015573015031917,MBPM,NY
71874568,1Z1W1R130318735255,UMOC,PA
71874690,92419902712015573015031924,MBPM,PA
71874570,1Z1W1R130318735264,UMOC,OH
71874605,92419902712015573015031931,MBPM,OH
71874706,92419902712015573015031948,MBPM,WA
71874616,1Z1W1R130318735273,UMOC,WI
71874572,9205590295388102791124,UPM,AE
71874617,92419902712015573015031955,MBPM,IA
71874619,92419902712015573015031962,MBPM,KS
71874686,92419902712015573015031979,MBPM,PA
71874618,1Z1W1R130318735282,UMOC,KS
71874679,1Z1W1R130318735291,UMOC,IN
71874622,92419902712015573015031986,MBPM,PA
71874574,1Z1W1R130318735308,UMOR,CT
71874626,92419902712015573015031993,MBPM,IA
71874624,1Z1W1R130318735317,UMOR,TX
71874693,1Z1W1R130318735326,UMOC,CT
71874625,92419902712015573015032006,MBPM,MA
71874623,92419902712015573015032013,MBPM,TX
71874697,1Z1W1R130318735335,UMOR,TX
71874697,1Z1W1R130318735344,UMOR,TX
71874694,92419902712015573015032020,MBPM,MO
71872008,92419902712015573015032037,MBPM,NH
71873322,92419902712015573015032044,MBPM,KY
71873257,1Z1W1R130318735353,UMOC,IA
71873342,92419902712015573015032051,MBPM,OH
71873272,92419902712015573015032068,MBPM,NJ
71873241,92419902712015573015032075,MBPM,UT
71873358,92419902712015573015032082,MBPM,MO
300134135,1Z1W1R130318735362,UMOC,SC
71873363,92419902712015573015032099,MBPM,WA
71873368,92419902712015573015032105,MBPM,PA
71873372,92419902712015573015032112,MBPM,WI
300134142,1Z1W1R130318735371,UMOC,DE
71873397,92419902712015573015032129,MBPM,NY
71873504,92419902712015573015032136,MBPM,NY
71873517,92419902712015573015032143,MBPM,RI
71873446,1Z1W1R130318735380,UMOC,NY
71873526,92419902712015573015032150,MBPM,WI
71873541,92419902712015573015032167,MBPM,TX
71873535,92748902712015573015032175,MPSL,RI
71873462,1Z1W1R130318735399,UMOC,PA
71873544,1Z1W1R130318735406,UMOC,CA
300134144,1Z1W1R130318735415,UMOR,TX
300134146,1Z1W1R130318735424,UMOC,PA
71873432,92419902712015573015032181,MBPM,NJ
71873576,92419902712015573015032198,MBPM,CA
71873589,92419902712015573015032204,MBPM,NY
71873593,1Z1W1R130318735433,UMOR,CA
71873570,1Z1W1R130318735442,UMOC,IL
71873574,92419902712015573015032211,MBPM,NY
71873678,92419902712015573015032228,MBPM,NY
71873603,92419902712015573015032235,MBPM,PA
71873486,1Z1W1R130318735451,UMOC,CA
71872898,92419902712015573015032242,MBPM,NY
71873604,92419902712015573015032259,MBPM,CA
71873608,92419902712015573015032266,MBPM,AL
71873680,9205590295388102791131,UPM,CO
71873607,1Z1W1R130318735460,UMOR,AZ
71873688,1Z1W1R130318735479,UMOC,MD
71873508,92419902712015573015032273,MBPM,MI
71873441,92419902712015573015032280,MBPM,MN
71873530,92419902712015573015032297,MBPM,TX
71873588,92419902712015573015032303,MBPM,AL
71873573,92419902712015573015032310,MBPM,IN
300134149,1Z1W1R130318735488,UMOC,IL
300134150,1Z1W1R130318735497,UMOC,CA
71873581,9205590295388102791148,UPM,NE
71873618,1Z1W1R130318735504,UMOC,MA
71873622,1Z1W1R130318735513,UMOC,MI
71873696,1Z1W1R130318735522,UMOC,NY
71873695,92419902712015573015032327,MBPM,MO
71873624,92419902712015573015032334,MBPM,MA
71873628,92419902712015573015032341,MBPM,TN
71873700,92419902712015573015032358,MBPM,GA
71873697,1Z1W1R130318735531,UMOC,CT
71873698,92419902712015573015032365,MBPM,FL
71873682,92419902712015573015032372,MBPM,IA
71873615,1Z1W1R130318735540,UMOC,CO
71873711,1Z1W1R130318735559,UMOC,TX
71873711,1Z1W1R130318735568,UMOC,TX
71873642,1Z1W1R130318735577,UMOC,MI
71873640,92419902712015573015032389,MBPM,OK
71873645,1Z1W1R130318735586,UMOC,WI
71873646,92419902712015573015032396,MBPM,TX
71873651,92419902712015573015032402,MBPM,NJ
71873637,1Z1W1R130318735595,UMOC,PA
71873721,1Z1W1R130318735602,UMOC,PA
71873720,1Z1W1R130318735611,UMOC,SD
71873648,92419902712015573015032419,MBPM,TX
71873655,1Z1W1R130318735620,UMOC,GA
71873650,1Z1W1R130318735639,UMOC,MA
71873722,92419902712015573015032426,MBPM,MS
71873658,92419902712015573015032433,MBPM,MI
71873732,92419902712015573015032440,MBPM,PA
71873660,92419902712015573015032457,MBPM,NY
71873731,92419902712015573015032464,MBPM,IA
71873662,1Z1W1R130318735648,UMOC,OH
71873657,92419902712015573015032471,MBPM,PA
71873663,92419902712015573015032488,MBPM,NC
71873729,92419902712015573015032495,MBPM,NY
71873737,92419902712015573015032501,MBPM,MN
71873666,92419902712015573015032518,MBPM,NJ
71873665,92419902712015573015032525,MBPM,CA
71873733,92419902712015573015032532,MBPM,PA
300134153,1Z1W1R130318735657,UMOC,TX
71873755,92419902712015573015032549,MBPM,IN
71873670,1Z1W1R130318735666,UMOC,NJ
71873673,92419902712015573015032556,MBPM,PA
71873744,92419902712015573015032563,MBPM,CA
300134158,1Z1W1R130318735675,UMOC,NY
71873748,92419902712015573015032570,MBPM,ID
71873786,92419902712015573015032587,MBPM,CO
71873742,1Z1W1R130318735684,UMOC,CA
71873758,1Z1W1R130318735693,UMOC,IN
71873787,1Z1W1R130318735700,UMOC,IA
71873750,92419902712015573015032594,MBPM,IL
71873771,92419902712015573015032600,MBPM,PA
71873751,1Z1W1R130318735719,UMOC,MI
71873761,92419902712015573015032617,MBPM,GA
71873752,92419902712015573015032624,MBPM,AZ
71873794,1Z1W1R130318735728,UMOC,NE
71873878,1Z1W1R130318735737,UMOC,CA
71873797,92419902712015573015032631,MBPM,NJ
71873764,92419902712015573015032648,MBPM,WI
71873799,92419902712015573015032655,MBPM,CA
71873757,1Z1W1R130318735746,UMOC,IL
71873775,1Z1W1R130318735755,UMOR,TX
71873772,92419902712015573015032662,MBPM,NY
71873774,1Z1W1R130318735764,UMOC,NY
71873779,1Z1W1R130318735773,UMOC,IA
71873778,92419902712015573015032679,MBPM,OH
71873671,92419902712015573015032686,MBPM,IA
71873809,92419902712015573015032693,MBPM,CA
71873807,1Z1W1R130318735782,UMOC,IL
71873770,92419902712015573015032709,MBPM,CA
71873776,1Z1W1R130318735791,UMOC,MN
71873801,92419902712015573015032716,MBPM,ME
71873804,92419902712015573015032723,MBPM,CA
71873881,92419902712015573015032730,MBPM,WA
71873746,92419902712015573015032747,MBPM,WV
71873826,1Z1W1R130318735808,UMOR,CA
71873888,1Z1W1R130318735817,UMOC,PA
71873886,92419902712015573015032754,MBPM,FL
71873884,92419902712015573015032761,MBPM,NY
71873820,92419902712015573015032778,MBPM,FL
71873816,1Z1W1R130318735826,UMOC,CA
71873885,92419902712015573015032785,MBPM,MN
71873893,92419902712015573015032792,MBPM,MA
71873895,92419902712015573015032808,MBPM,DE
71873889,92419902712015573015032815,MBPM,IL
71873822,92419902712015573015032822,MBPM,ND
71873898,92419902712015573015032839,MBPM,MI
71873831,92419902712015573015032846,MBPM,VA
300134162,1Z1W1R130318735835,UMOC,MI
71873828,1Z1W1R130318735844,UMOC,SD
71873835,1Z1W1R130318735853,UMOC,MO
71873907,92419902712015573015032853,MBPM,KS
71873908,92419902712015573015032860,MBPM,WI
300134159,1Z1W1R130318735862,UMOC,MA
71874010,1Z1W1R130318735871,UMOR,NC
71873995,92419902712015573015032877,MBPM,WA
71873936,1Z1W1R130318735880,UMOC,WV
71873984,92419902712015573015032884,MBPM,IL
71873989,92419902712015573015032891,MBPM,CO
71873994,1Z1W1R130318735899,UMOC,MT
71873992,92419902712015573015032907,MBPM,MI
71873951,92419902712015573015032914,MBPM,NY
71873993,1Z1W1R130318735906,UMOC,CA
71873959,92419902712015573015032921,MBPM,OH
71874003,92419902712015573015032938,MBPM,VA
71873963,1Z1W1R130318735915,UMOC,NY
71873966,92419902712015573015032945,MBPM,DE
71873969,1Z1W1R130318735924,UMOC,IA
71873970,92419902712015573015032952,MBPM,OH
71873912,92419902712015573015032969,MBPM,CA
71873849,9205590295388102791155,UCPC,CO
71873856,92419902712015573015032976,MBPM,MI
71873855,92419902712015573015032983,MBPM,IL
71873852,92419902712015573015032990,MBPM,GA
71873860,1Z1W1R130318735933,UMOR,PA
71873927,92419902712015573015033003,MBPM,NY
71873928,92419902712015573015033010,MBPM,CT
71873925,1Z1W1R130318735942,UMOC,CA
71873923,1Z1W1R130318735951,UMOC,CA
71873930,1Z1W1R130318735960,UMOC,MI
71873930,1Z1W1R130318735979,UMOC,MI
71873933,92419902712015573015033027,MBPM,PA
71874019,92419902712015573015033034,MBPM,MD
71874016,92419902712015573015033041,MBPM,CT
71873975,92419902712015573015033058,MBPM,WA
71873945,92419902712015573015033065,MBPM,NC
71874024,1Z1W1R130318735988,UMOR,CA
71874083,92419902712015573015033072,MBPM,OH
71874080,1Z1W1R130318735997,UMOC,FL
71874027,1Z1W1R130318736003,UMOC,WA
71874027,1Z1W1R130318736012,UMOC,WA
71874027,1Z1W1R130318736021,UMOC,WA
71874027,1Z1W1R130318736030,UMOC,WA
71874086,92419902712015573015033089,MBPM,GA
71874026,1Z1W1R130318736049,UMOC,NY
71874032,92419902712015573015033096,MBPM,MN
71874091,92419902712015573015033102,MBPM,WA
71874033,1Z1W1R130318736058,UMOC,VA
71874090,92419902712015573015033119,MBPM,NY
71874092,92419902712015573015033126,MBPM,PA
71874095,92419902712015573015033133,MBPM,PA
71874094,1Z1W1R130318736067,UMOC,GA
71874093,1Z1W1R130318736076,UMOC,CO
71874101,92419902712015573015033140,MBPM,PA
71873601,92419902712015573015033157,MBPM,WV
71873629,1Z1W1R130318736085,UMOR,NJ
71873631,1Z1W1R130318736094,UMOR,IL
71873707,92419902712015573015033164,MBPM,WV
71873609,92419902712015573015033171,MBPM,CA
71873621,92419902712015573015033188,MBPM,KY
71873715,92419902712015573015033195,MBPM,NY
71873798,1Z1W1R130318736101,UMOC,CO
300134157,1Z1W1R130318736110,UMOC,IA
71873793,92419902712015573015033201,MBPM,MI
71873777,92419902712015573015033218,MBPM,WI
300134160,1Z1W1R130318736129,UMOC,AZ
71873738,92419902712015573015033225,MBPM,MI
71873880,1Z1W1R130318736138,UMOC,TX
71873879,92419902712015573015033232,MBPM,KS
71873823,92419902712015573015033249,MBPM,MI
71873899,92419902712015573015033256,MBPM,IL
300134161,1Z1W1R130318736147,UMOR,NY
71873875,92419902712015573015033263,MBPM,CO
71874005,1Z1W1R130318736156,UMOR,WA
71873873,1Z1W1R130318736165,UMOC,CT
71873937,92419902712015573015033270,MBPM,GA
71873978,92419902712015573015033287,MBPM,MT
71873939,92419902712015573015033294,MBPM,IA
71873949,92419902712015573015033300,MBPM,CA
71873991,92419902712015573015033317,MBPM,NY
71873952,92419902712015573015033324,MBPM,MI
71873911,92419902712015573015033331,MBPM,CA
71873845,9205590295388102791162,UPM,TX
71873841,1Z1W1R130318736174,UMOC,TX
71873862,1Z1W1R130318736183,UMOC,MA
71873932,92419902712015573015033348,MBPM,IL
71874021,92419902712015573015033355,MBPM,FL
71874077,1Z1W1R130318736192,UMOC,MA
71874087,92419902712015573015033362,MBPM,IA
71874034,92419902712015573015033379,MBPM,NC
71874097,92419902712015573015033386,MBPM,PA
71874103,92419902712015573015033393,MBPM,MN
71874106,1Z1W1R130318736209,UMOC,TX
71874107,1Z1W1R130318736218,UMOC,MA
71873916,92419902712015573015033409,MBPM,NY
71874030,92419902712015573015033416,MBPM,MI
71874135,92419902712015573015033423,MBPM,PA
71874067,92748902712015573015033431,MPSL,IL
71874042,1Z1W1R130318736227,UMOC,NY
71874120,92419902712015573015033447,MBPM,CO
71874121,92419902712015573015033454,MBPM,WA
71874050,92419902712015573015033461,MBPM,MI
71874063,92419902712015573015033478,MBPM,DE
71874131,92419902712015573015033485,MBPM,MI
71874133,92419902712015573015033492,MBPM,ID
71874143,92419902712015573015033508,MBPM,WI
71874178,92419902712015573015033515,MBPM,NJ
71874146,92419902712015573015033522,MBPM,KS
71874185,92419902712015573015033539,MBPM,PA
71874199,1Z1W1R130318736236,UMOC,MI
71874216,92748902712015573015033547,MPSL,IN
71874217,92419902712015573015033553,MBPM,WV
71874219,1Z1W1R130318736245,UMOC,TX
71874173,92419902712015573015033560,MBPM,MI
71874223,92419902712015573015033577,MBPM,CA
300134171,9205590295388102791179,UPM,MI
71874259,92419902712015573015033584,MBPM,CA
71874247,92419902712015573015033591,MBPM,NC
71874227,1Z1W1R130318736254,UMOC,IN
71874236,92419902712015573015033607,MBPM,NE
71874240,1Z1W1R130318736263,UMOC,NJ
71874241,92419902712015573015033614,MBPM,NY
300134172,1Z1W1R130318736272,UMOC,IL
71874303,1Z1W1R130318736281,UMOC,NY
71874234,1Z1W1R130318736290,UMOC,PA
71874309,1Z1W1R130318736307,UMOC,MN
71874294,1Z1W1R130318736316,UMOC,IN
71874271,92419902712015573015033621,MBPM,LA
71874310,9205590295388102791186,UPM,VI
71874313,92419902712015573015033638,MBPM,NE
71874319,92419902712015573015033645,MBPM,PA
71874262,92419902712015573015033652,MBPM,PA
71874329,92419902712015573015033669,MBPM,CA
71874330,92419902712015573015033676,MBPM,CA
71874377,92419902712015573015033683,MBPM,SC
71874255,92419902712015573015033690,MBPM,CO
71874384,92419902712015573015033706,MBPM,OH
71874348,92419902712015573015033713,MBPM,CA
71874389,92419902712015573015033720,MBPM,IN
71874393,92419902712015573015033737,MBPM,MI
71874351,92419902712015573015033744,MBPM,NC
71874355,92419902712015573015033751,MBPM,NY
71874400,1Z1W1R130318736325,UMOC,MN
300134177,1Z1W1R130318736334,UMOR,MD
300134180,9205590295388102791193,UCPC,MI
71874357,1Z1W1R130318736343,UMOC,ID
71874359,1Z1W1R130318736352,UMOC,MI
71874360,1Z1W1R130318736361,UMOC,MI
71874407,1Z1W1R130318736370,UMOC,FL
71874406,92419902712015573015033768,MBPM,TX
71874410,1Z1W1R130318736389,UMOC,IN
71874410,1Z1W1R130318736398,UMOC,IN
71874413,92419902712015573015033775,MBPM,AR
71874420,92419902712015573015033782,MBPM,MO
71874412,92419902712015573015033799,MBPM,IA
71874476,92419902712015573015033805,MBPM,IL
71874417,92419902712015573015033812,MBPM,OH
71874478,92419902712015573015033829,MBPM,IA
71874428,92419902712015573015033836,MBPM,NY
71874427,92748902712015573015033844,MPSL,WI
71874485,1Z1W1R130318736405,UMOC,NY
71874480,1Z1W1R130318736414,UMOC,OH
71874433,92419902712015573015033850,MBPM,MO
71874493,1Z1W1R130318736423,UMOC,VT
71874495,1Z1W1R130318736432,UMOC,OK
71874489,92419902712015573015033867,MBPM,IL
71874437,92419902712015573015033874,MBPM,CA
71874435,1Z1W1R130318736441,UMOC,NJ
71874499,92419902712015573015033881,MBPM,IL
71874444,1Z1W1R130318736450,UMOC,IL
71874444,1Z1W1R130318736469,UMOC,IL
71874504,1Z1W1R130318736478,UMOC,WI
71874506,1Z1W1R130318736487,UMOC,NY
71874446,92419902712015573015033898,MBPM,NY
71873627,92419902712015573015033904,MBPM,NY
71873702,92419902712015573015033911,MBPM,MO
71873612,92419902712015573015033928,MBPM,NY
71873691,92419902712015573015033935,MBPM,PA
300134147,1Z1W1R130318736496,UMOC,NY
300134154,1Z1W1R130318736503,UMOC,WI
71873740,92419902712015573015033942,MBPM,ND
71873784,92419902712015573015033959,MBPM,MI
71873783,92419902712015573015033966,MBPM,CA
71873882,92419902712015573015033973,MBPM,MT
71873887,92419902712015573015033980,MBPM,VA
71873818,92419902712015573015033997,MBPM,IL
71873838,92419902712015573015034000,MBPM,MI
71873902,92419902712015573015034017,MBPM,NY
71873981,92419902712015573015034024,MBPM,IA
71873982,1Z1W1R130318736512,UMOC,VT
71873985,92419902712015573015034031,MBPM,WI
71873957,1Z1W1R130318736521,UMOC,CA
71873958,92419902712015573015034048,MBPM,UT
71874001,92419902712015573015034055,MBPM,MA
71873962,1Z1W1R130318736530,UMOC,NY
71873972,1Z1W1R130318736549,UMOC,MI
71873924,92419902712015573015034062,MBPM,CA
71873843,92419902712015573015034079,MBPM,CA
71873847,1Z1W1R130318736558,UMOC,MA
71873914,92419902712015573015034086,MBPM,MD
71873861,92419902712015573015034093,MBPM,MA
71873921,92419902712015573015034109,MBPM,OH
71873865,1Z1W1R130318736567,UMOC,NY
71873868,92419902712015573015034116,MBPM,OH
71873869,1Z1W1R130318736576,UMOC,ID
71874017,92419902712015573015034123,MBPM,MI
71874022,92419902712015573015034130,MBPM,WV
71874082,92419902712015573015034147,MBPM,OR
71874029,92419902712015573015034154,MBPM,IN
71874037,92419902712015573015034161,MBPM,NY
71874109,1Z1W1R130318736585,UMOC,MO
71874040,92419902712015573015034178,MBPM,TX
71874111,92419902712015573015034185,MBPM,WI
71874110,92419902712015573015034192,MBPM,NY
71874113,1Z1W1R130318736594,UMOC,CO
71874053,92419902712015573015034208,MBPM,NC
71874115,92419902712015573015034215,MBPM,TX
71874056,92419902712015573015034222,MBPM,WI
71874125,92419902712015573015034239,MBPM,CA
71874127,1Z1W1R130318736601,UMOC,SD
71874062,92419902712015573015034246,MBPM,MA
71874065,92419902712015573015034253,MBPM,WI
71874132,92419902712015573015034260,MBPM,MN
71874141,92419902712015573015034277,MBPM,IL
71874074,92419902712015573015034284,MBPM,MN
71874066,1Z1W1R130318736610,UMOC,NY
71874180,92419902712015573015034291,MBPM,CO
300134167,9205590295388102791209,UPM,SD
71874057,92419902712015573015034307,MBPM,CA
71874153,92419902712015573015034314,MBPM,OH
71874154,1Z1W1R130318736629,UMOR,CA
71874193,92419902712015573015034321,MBPM,RI
71874197,92419902712015573015034338,MBPM,FL
300134169,1Z1W1R130318736638,UMOC,MN
71874172,92419902712015573015034345,MBPM,CA
71874171,92419902712015573015034352,MBPM,TX
71874276,1Z1W1R130318736647,UMOC,PA
71874280,92419902712015573015034369,MBPM,NY
71874147,1Z1W1R130318736656,UMOC,NY
71874201,1Z1W1R130318736665,UMOR,CA
71874305,92419902712015573015034376,MBPM,TN
71874308,92419902712015573015034383,MBPM,AZ
71874230,92419902712015573015034390,MBPM,MI
300134170,1Z1W1R130318736674,UMOC,MI
71874267,92419902712015573015034406,MBPM,IN
71874314,92419902712015573015034413,MBPM,IL
71874380,1Z1W1R130318736683,UMOC,ND
71874383,92419902712015573015034420,MBPM,OH
71874352,92419902712015573015034437,MBPM,PA
71874356,92419902712015573015034444,MBPM,CA
71874438,92419902712015573015034451,MBPM,NJ
71874481,92419902712015573015034468,MBPM,NC
71874484,92419902712015573015034475,MBPM,IL
71874487,92419902712015573015034482,MBPM,NY
71874501,92419902712015573015034499,MBPM,WI
71874457,92419902712015573015034505,MBPM,IL
71874523,92419902712015573015034512,MBPM,CA
71874463,92419902712015573015034529,MBPM,MS
71874524,1Z1W1R130318736692,UMOC,NJ
71874521,1Z1W1R130318736709,UMOC,IN
71874525,1Z1W1R130318736718,UMOC,MD
71874532,92419902712015573015034536,MBPM,CA
71874591,92419902712015573015034543,MBPM,WI
71874541,92419902712015573015034550,MBPM,NY
71874581,92419902712015573015034567,MBPM,NY
71874473,92419902712015573015034574,MBPM,IL
71874547,92419902712015573015034581,MBPM,CA
71874584,92419902712015573015034598,MBPM,NY
71874460,92419902712015573015034604,MBPM,MI
71874602,92419902712015573015034611,MBPM,WI
71874567,92419902712015573015034628,MBPM,UT
71874603,92419902712015573015034635,MBPM,WI
